season,kpin,subzone,variety,pack_week,reading_date,dm_pct,mts_threshold,mts_pass,tzg_score,tzg_grade,sample_size,psa_penalty_applied,grower_effect
2024/25,100315,Tauranga,SunGold,26,2025-06-23,15.36,16.1,False,0.0,F,90,False,-0.011
2024/25,100316,Tauranga,Green,11,2025-03-10,16.97,15.5,True,0.327,C,90,False,0.02
2024/25,100316,Tauranga,Green,12,2025-03-17,16.76,15.5,True,0.28,C,90,False,0.02
2024/25,100316,Tauranga,Green,13,2025-03-24,16.9,15.5,True,0.311,C,90,False,0.02
2024/25,100316,Tauranga,Green,14,2025-03-31,16.37,15.5,True,0.193,D,90,False,0.02
2024/25,100316,Tauranga,Green,15,2025-04-07,16.3,15.5,True,0.178,D,90,False,0.02
2024/25,100316,Tauranga,Green,16,2025-04-14,16.77,15.5,True,0.282,C,90,False,0.02
2024/25,100316,Tauranga,Green,17,2025-04-21,17.04,15.5,True,0.342,C,90,False,0.02
2024/25,100316,Tauranga,Green,18,2025-04-28,16.09,15.5,True,0.131,D,90,False,0.02
2024/25,100316,Tauranga,Green,19,2025-05-05,15.81,15.5,True,0.069,D,90,False,0.02
2024/25,100316,Tauranga,Green,20,2025-05-12,15.81,15.5,True,0.069,D,90,False,0.02
2024/25,100316,Tauranga,Green,21,2025-05-19,16.27,15.5,True,0.171,D,90,False,0.02
2024/25,100316,Tauranga,Green,22,2025-05-26,15.72,15.5,True,0.049,D,90,False,0.02
2024/25,100316,Tauranga,Green,23,2025-06-02,16.35,15.5,True,0.189,D,90,False,0.02
2024/25,100316,Tauranga,Green,24,2025-06-09,14.78,15.5,False,0.0,F,90,False,0.02
2024/25,100316,Tauranga,Green,25,2025-06-16,16.2,15.5,True,0.156,D,90,False,0.02
2024/25,100316,Tauranga,Green,26,2025-06-23,15.84,15.5,True,0.076,D,90,False,0.02
2024/25,100317,Tauranga,SunGold,11,2025-03-10,16.81,16.1,True,0.157,D,90,False,-0.17
2024/25,100317,Tauranga,SunGold,12,2025-03-17,17.14,16.1,True,0.229,C,90,False,-0.17
2024/25,100317,Tauranga,SunGold,13,2025-03-24,16.15,16.1,True,0.011,D,90,False,-0.17
2024/25,100317,Tauranga,SunGold,14,2025-03-31,14.6,16.1,False,0.0,F,90,False,-0.17
2024/25,100317,Tauranga,SunGold,15,2025-04-07,16.09,16.1,False,0.0,F,90,False,-0.17
2024/25,100317,Tauranga,SunGold,16,2025-04-14,17.04,16.1,True,0.207,C,90,False,-0.17
2024/25,100317,Tauranga,SunGold,17,2025-04-21,17.02,16.1,True,0.203,C,90,False,-0.17
2024/25,100317,Tauranga,SunGold,18,2025-04-28,16.12,16.1,True,0.004,D,90,False,-0.17
2024/25,100317,Tauranga,SunGold,19,2025-05-05,16.16,16.1,True,0.013,D,90,False,-0.17
2024/25,100317,Tauranga,SunGold,20,2025-05-12,15.66,16.1,False,0.0,F,90,False,-0.17
2024/25,100317,Tauranga,SunGold,21,2025-05-19,16.67,16.1,True,0.126,D,90,False,-0.17
2024/25,100317,Tauranga,SunGold,22,2025-05-26,15.94,16.1,False,0.0,F,90,False,-0.17
2024/25,100317,Tauranga,SunGold,23,2025-06-02,15.48,16.1,False,0.0,F,90,False,-0.17
2024/25,100317,Tauranga,SunGold,24,2025-06-09,15.47,16.1,False,0.0,F,90,False,-0.17
2024/25,100317,Tauranga,SunGold,25,2025-06-16,15.4,16.1,False,0.0,F,90,False,-0.17
2024/25,100317,Tauranga,SunGold,26,2025-06-23,14.76,16.1,False,0.0,F,90,False,-0.17
2024/25,100318,Tauranga,OrganicGreen,11,2025-03-10,16.88,15.5,True,0.307,C,90,False,0.133
2024/25,100318,Tauranga,OrganicGreen,12,2025-03-17,17.52,15.5,True,0.449,B,90,False,0.133
2024/25,100318,Tauranga,OrganicGreen,13,2025-03-24,16.2,15.5,True,0.156,D,90,False,0.133
2024/25,100318,Tauranga,OrganicGreen,14,2025-03-31,16.19,15.5,True,0.153,D,90,False,0.133
2024/25,100318,Tauranga,OrganicGreen,15,2025-04-07,16.88,15.5,True,0.307,C,90,False,0.133
2024/25,100318,Tauranga,OrganicGreen,16,2025-04-14,17.36,15.5,True,0.413,B,90,False,0.133
2024/25,100318,Tauranga,OrganicGreen,17,2025-04-21,15.76,15.5,True,0.058,D,90,False,0.133
2024/25,100318,Tauranga,OrganicGreen,18,2025-04-28,17.16,15.5,True,0.369,C,90,False,0.133
2024/25,100318,Tauranga,OrganicGreen,19,2025-05-05,15.43,15.5,False,0.0,F,90,False,0.133
2024/25,100318,Tauranga,OrganicGreen,20,2025-05-12,16.04,15.5,True,0.12,D,90,False,0.133
2024/25,100318,Tauranga,OrganicGreen,21,2025-05-19,15.64,15.5,True,0.031,D,90,False,0.133
2024/25,100318,Tauranga,OrganicGreen,22,2025-05-26,15.84,15.5,True,0.076,D,90,False,0.133
2024/25,100318,Tauranga,OrganicGreen,23,2025-06-02,15.82,15.5,True,0.071,D,90,False,0.133
2024/25,100318,Tauranga,OrganicGreen,24,2025-06-09,16.03,15.5,True,0.118,D,90,False,0.133
2024/25,100318,Tauranga,OrganicGreen,25,2025-06-16,16.52,15.5,True,0.227,C,90,False,0.133
2024/25,100318,Tauranga,OrganicGreen,26,2025-06-23,16.21,15.5,True,0.158,D,90,False,0.133
2024/25,100319,Tauranga,SunGold,11,2025-03-10,17.0,16.1,True,0.198,D,90,False,0.729
2024/25,100319,Tauranga,SunGold,12,2025-03-17,16.91,16.1,True,0.179,D,90,False,0.729
2024/25,100319,Tauranga,SunGold,13,2025-03-24,17.2,16.1,True,0.243,C,90,False,0.729
2024/25,100319,Tauranga,SunGold,14,2025-03-31,17.49,16.1,True,0.307,C,90,False,0.729
2024/25,100319,Tauranga,SunGold,15,2025-04-07,16.81,16.1,True,0.157,D,90,False,0.729
2024/25,100319,Tauranga,SunGold,16,2025-04-14,17.2,16.1,True,0.243,C,90,False,0.729
2024/25,100319,Tauranga,SunGold,17,2025-04-21,16.67,16.1,True,0.126,D,90,False,0.729
2024/25,100319,Tauranga,SunGold,18,2025-04-28,16.28,16.1,True,0.04,D,90,False,0.729
2024/25,100319,Tauranga,SunGold,19,2025-05-05,17.89,16.1,True,0.395,C,90,False,0.729
2024/25,100319,Tauranga,SunGold,20,2025-05-12,16.06,16.1,False,0.0,F,90,False,0.729
2024/25,100319,Tauranga,SunGold,21,2025-05-19,18.25,16.1,True,0.474,B,90,False,0.729
2024/25,100319,Tauranga,SunGold,22,2025-05-26,16.85,16.1,True,0.165,D,90,False,0.729
2024/25,100319,Tauranga,SunGold,23,2025-06-02,16.42,16.1,True,0.071,D,90,False,0.729
2024/25,100319,Tauranga,SunGold,24,2025-06-09,17.07,16.1,True,0.214,C,90,False,0.729
2024/25,100319,Tauranga,SunGold,25,2025-06-16,17.04,16.1,True,0.207,C,90,False,0.729
2024/25,100319,Tauranga,SunGold,26,2025-06-23,16.36,16.1,True,0.057,D,90,False,0.729
2024/25,100320,Tauranga,SunGold,11,2025-03-10,17.27,16.1,True,0.258,C,90,False,-0.444
2024/25,100320,Tauranga,SunGold,12,2025-03-17,16.27,16.1,True,0.037,D,90,False,-0.444
2024/25,100320,Tauranga,SunGold,13,2025-03-24,16.25,16.1,True,0.033,D,90,False,-0.444
2024/25,100320,Tauranga,SunGold,14,2025-03-31,17.18,16.1,True,0.238,C,90,False,-0.444
2024/25,100320,Tauranga,SunGold,15,2025-04-07,16.17,16.1,True,0.015,D,90,False,-0.444
2024/25,100320,Tauranga,SunGold,16,2025-04-14,14.7,16.1,False,0.0,F,90,False,-0.444
2024/25,100320,Tauranga,SunGold,17,2025-04-21,16.06,16.1,False,0.0,F,90,False,-0.444
2024/25,100320,Tauranga,SunGold,18,2025-04-28,15.03,16.1,False,0.0,F,90,False,-0.444
2024/25,100320,Tauranga,SunGold,19,2025-05-05,16.54,16.1,True,0.097,D,90,False,-0.444
2024/25,100320,Tauranga,SunGold,20,2025-05-12,15.61,16.1,False,0.0,F,90,False,-0.444
2024/25,100320,Tauranga,SunGold,21,2025-05-19,14.56,16.1,False,0.0,F,90,False,-0.444
2024/25,100320,Tauranga,SunGold,22,2025-05-26,15.58,16.1,False,0.0,F,90,False,-0.444
2024/25,100320,Tauranga,SunGold,23,2025-06-02,16.15,16.1,True,0.011,D,90,False,-0.444
2024/25,100320,Tauranga,SunGold,24,2025-06-09,15.17,16.1,False,0.0,F,90,False,-0.444
2024/25,100320,Tauranga,SunGold,25,2025-06-16,16.24,16.1,True,0.031,D,90,False,-0.444
2024/25,100320,Tauranga,SunGold,26,2025-06-23,15.25,16.1,False,0.0,F,90,False,-0.444
2024/25,100321,Tauranga,SunGold,11,2025-03-10,16.42,16.1,True,0.071,D,90,False,0.081
2024/25,100321,Tauranga,SunGold,12,2025-03-17,17.09,16.1,True,0.218,C,90,False,0.081
2024/25,100321,Tauranga,SunGold,13,2025-03-24,17.66,16.1,True,0.344,C,90,False,0.081
2024/25,100321,Tauranga,SunGold,14,2025-03-31,16.1,16.1,True,0.0,D,90,False,0.081
2024/25,100321,Tauranga,SunGold,15,2025-04-07,17.2,16.1,True,0.243,C,90,False,0.081
2024/25,100321,Tauranga,SunGold,16,2025-04-14,16.38,16.1,True,0.062,D,90,False,0.081
2024/25,100321,Tauranga,SunGold,17,2025-04-21,16.91,16.1,True,0.179,D,90,False,0.081
2024/25,100321,Tauranga,SunGold,18,2025-04-28,16.67,16.1,True,0.126,D,90,False,0.081
2024/25,100321,Tauranga,SunGold,19,2025-05-05,16.47,16.1,True,0.082,D,90,False,0.081
2024/25,100321,Tauranga,SunGold,20,2025-05-12,16.59,16.1,True,0.108,D,90,False,0.081
2024/25,100321,Tauranga,SunGold,21,2025-05-19,15.7,16.1,False,0.0,F,90,False,0.081
2024/25,100321,Tauranga,SunGold,22,2025-05-26,15.4,16.1,False,0.0,F,90,False,0.081
2024/25,100321,Tauranga,SunGold,23,2025-06-02,16.39,16.1,True,0.064,D,90,False,0.081
2024/25,100321,Tauranga,SunGold,24,2025-06-09,17.11,16.1,True,0.223,C,90,False,0.081
2024/25,100321,Tauranga,SunGold,25,2025-06-16,15.63,16.1,False,0.0,F,90,False,0.081
2024/25,100321,Tauranga,SunGold,26,2025-06-23,16.39,16.1,True,0.064,D,90,False,0.081
2024/25,100322,Tauranga,OrganicGreen,11,2025-03-10,16.42,15.5,True,0.204,C,90,False,-0.19
2024/25,100322,Tauranga,OrganicGreen,12,2025-03-17,16.03,15.5,True,0.118,D,90,False,-0.19
2024/25,100322,Tauranga,OrganicGreen,13,2025-03-24,17.02,15.5,True,0.338,C,90,False,-0.19
2024/25,100322,Tauranga,OrganicGreen,14,2025-03-31,16.71,15.5,True,0.269,C,90,False,-0.19
2024/25,100322,Tauranga,OrganicGreen,15,2025-04-07,17.26,15.5,True,0.391,C,90,False,-0.19
2024/25,100322,Tauranga,OrganicGreen,16,2025-04-14,16.47,15.5,True,0.216,C,90,False,-0.19
2024/25,100322,Tauranga,OrganicGreen,17,2025-04-21,16.32,15.5,True,0.182,D,90,False,-0.19
2024/25,100322,Tauranga,OrganicGreen,18,2025-04-28,16.12,15.5,True,0.138,D,90,False,-0.19
2024/25,100322,Tauranga,OrganicGreen,19,2025-05-05,17.29,15.5,True,0.398,C,90,False,-0.19
2024/25,100322,Tauranga,OrganicGreen,20,2025-05-12,16.24,15.5,True,0.164,D,90,False,-0.19
2024/25,100322,Tauranga,OrganicGreen,21,2025-05-19,14.77,15.5,False,0.0,F,90,False,-0.19
2024/25,100322,Tauranga,OrganicGreen,22,2025-05-26,15.57,15.5,True,0.016,D,90,False,-0.19
2024/25,100322,Tauranga,OrganicGreen,23,2025-06-02,15.24,15.5,False,0.0,F,90,False,-0.19
2024/25,100322,Tauranga,OrganicGreen,24,2025-06-09,15.73,15.5,True,0.051,D,90,False,-0.19
2024/25,100322,Tauranga,OrganicGreen,25,2025-06-16,16.31,15.5,True,0.18,D,90,False,-0.19
2024/25,100322,Tauranga,OrganicGreen,26,2025-06-23,15.6,15.5,True,0.022,D,90,False,-0.19
2024/25,100323,Tauranga,SunGold,11,2025-03-10,16.64,16.1,True,0.119,D,90,False,0.144
2024/25,100323,Tauranga,SunGold,12,2025-03-17,16.53,16.1,True,0.095,D,90,False,0.144
2024/25,100323,Tauranga,SunGold,13,2025-03-24,16.12,16.1,True,0.004,D,90,False,0.144
2024/25,100323,Tauranga,SunGold,14,2025-03-31,16.38,16.1,True,0.062,D,90,False,0.144
2024/25,100323,Tauranga,SunGold,15,2025-04-07,18.02,16.1,True,0.423,B,90,False,0.144
2024/25,100323,Tauranga,SunGold,16,2025-04-14,17.69,16.1,True,0.351,C,90,False,0.144
2024/25,100323,Tauranga,SunGold,17,2025-04-21,16.6,16.1,True,0.11,D,90,False,0.144
2024/25,100323,Tauranga,SunGold,18,2025-04-28,17.5,16.1,True,0.309,C,90,False,0.144
2024/25,100323,Tauranga,SunGold,19,2025-05-05,16.57,16.1,True,0.104,D,90,False,0.144
2024/25,100323,Tauranga,SunGold,20,2025-05-12,15.78,16.1,False,0.0,F,90,False,0.144
2024/25,100323,Tauranga,SunGold,21,2025-05-19,17.24,16.1,True,0.251,C,90,False,0.144
2024/25,100323,Tauranga,SunGold,22,2025-05-26,16.31,16.1,True,0.046,D,90,False,0.144
2024/25,100323,Tauranga,SunGold,23,2025-06-02,17.12,16.1,True,0.225,C,90,False,0.144
2024/25,100323,Tauranga,SunGold,24,2025-06-09,15.07,16.1,False,0.0,F,90,False,0.144
2024/25,100323,Tauranga,SunGold,25,2025-06-16,16.78,16.1,True,0.15,D,90,False,0.144
2024/25,100323,Tauranga,SunGold,26,2025-06-23,14.84,16.1,False,0.0,F,90,False,0.144
2024/25,100324,Tauranga,SunGold,11,2025-03-10,16.26,16.1,True,0.035,D,90,False,0.012
2024/25,100324,Tauranga,SunGold,12,2025-03-17,16.86,16.1,True,0.168,D,90,False,0.012
2024/25,100324,Tauranga,SunGold,13,2025-03-24,16.52,16.1,True,0.093,D,90,False,0.012
2024/25,100324,Tauranga,SunGold,14,2025-03-31,15.7,16.1,False,0.0,F,90,False,0.012
2024/25,100324,Tauranga,SunGold,15,2025-04-07,16.15,16.1,True,0.011,D,90,False,0.012
2024/25,100324,Tauranga,SunGold,16,2025-04-14,17.43,16.1,True,0.293,C,90,False,0.012
2024/25,100324,Tauranga,SunGold,17,2025-04-21,16.14,16.1,True,0.009,D,90,False,0.012
2024/25,100324,Tauranga,SunGold,18,2025-04-28,16.48,16.1,True,0.084,D,90,False,0.012
2024/25,100324,Tauranga,SunGold,19,2025-05-05,15.49,16.1,False,0.0,F,90,False,0.012
2024/25,100324,Tauranga,SunGold,20,2025-05-12,16.35,16.1,True,0.055,D,90,False,0.012
2024/25,100324,Tauranga,SunGold,21,2025-05-19,14.76,16.1,False,0.0,F,90,False,0.012
2024/25,100324,Tauranga,SunGold,22,2025-05-26,17.14,16.1,True,0.229,C,90,False,0.012
2024/25,100324,Tauranga,SunGold,23,2025-06-02,16.64,16.1,True,0.119,D,90,False,0.012
2024/25,100324,Tauranga,SunGold,24,2025-06-09,15.69,16.1,False,0.0,F,90,False,0.012
2024/25,100324,Tauranga,SunGold,25,2025-06-16,15.88,16.1,False,0.0,F,90,False,0.012
2024/25,100324,Tauranga,SunGold,26,2025-06-23,16.09,16.1,False,0.0,F,90,False,0.012
2024/25,100325,Tauranga,Green,11,2025-03-10,16.11,15.5,True,0.136,D,90,False,0.19
2024/25,100325,Tauranga,Green,12,2025-03-17,17.69,15.5,True,0.487,B,90,False,0.19
2024/25,100325,Tauranga,Green,13,2025-03-24,16.65,15.5,True,0.256,C,90,False,0.19
2024/25,100325,Tauranga,Green,14,2025-03-31,15.55,15.5,True,0.011,D,90,False,0.19
2024/25,100325,Tauranga,Green,15,2025-04-07,16.92,15.5,True,0.316,C,90,False,0.19
2024/25,100325,Tauranga,Green,16,2025-04-14,17.67,15.5,True,0.482,B,90,False,0.19
2024/25,100325,Tauranga,Green,17,2025-04-21,16.35,15.5,True,0.189,D,90,False,0.19
2024/25,100325,Tauranga,Green,18,2025-04-28,15.8,15.5,True,0.067,D,90,False,0.19
2024/25,100325,Tauranga,Green,19,2025-05-05,16.42,15.5,True,0.204,C,90,False,0.19
2024/25,100325,Tauranga,Green,20,2025-05-12,15.44,15.5,False,0.0,F,90,False,0.19
2024/25,100325,Tauranga,Green,21,2025-05-19,16.37,15.5,True,0.193,D,90,False,0.19
2024/25,100325,Tauranga,Green,22,2025-05-26,15.36,15.5,False,0.0,F,90,False,0.19
2024/25,100325,Tauranga,Green,23,2025-06-02,15.44,15.5,False,0.0,F,90,False,0.19
2024/25,100325,Tauranga,Green,24,2025-06-09,15.47,15.5,False,0.0,F,90,False,0.19
2024/25,100325,Tauranga,Green,25,2025-06-16,14.98,15.5,False,0.0,F,90,False,0.19
2024/25,100325,Tauranga,Green,26,2025-06-23,15.56,15.5,True,0.013,D,90,False,0.19
2024/25,100326,Tauranga,SunGold,11,2025-03-10,16.62,16.1,True,0.115,D,90,False,0.294
2024/25,100326,Tauranga,SunGold,12,2025-03-17,17.13,16.1,True,0.227,C,90,False,0.294
2024/25,100326,Tauranga,SunGold,13,2025-03-24,17.72,16.1,True,0.357,C,90,False,0.294
2024/25,100326,Tauranga,SunGold,14,2025-03-31,17.33,16.1,True,0.271,C,90,False,0.294
2024/25,100326,Tauranga,SunGold,15,2025-04-07,17.39,16.1,True,0.284,C,90,False,0.294
2024/25,100326,Tauranga,SunGold,16,2025-04-14,17.69,16.1,True,0.351,C,90,False,0.294
2024/25,100326,Tauranga,SunGold,17,2025-04-21,15.81,16.1,False,0.0,F,90,False,0.294
2024/25,100326,Tauranga,SunGold,18,2025-04-28,17.04,16.1,True,0.207,C,90,False,0.294
2024/25,100326,Tauranga,SunGold,19,2025-05-05,16.96,16.1,True,0.19,D,90,False,0.294
2024/25,100326,Tauranga,SunGold,20,2025-05-12,17.87,16.1,True,0.39,C,90,False,0.294
2024/25,100326,Tauranga,SunGold,21,2025-05-19,16.15,16.1,True,0.011,D,90,False,0.294
2024/25,100326,Tauranga,SunGold,22,2025-05-26,16.45,16.1,True,0.077,D,90,False,0.294
2024/25,100326,Tauranga,SunGold,23,2025-06-02,16.95,16.1,True,0.187,D,90,False,0.294
2024/25,100326,Tauranga,SunGold,24,2025-06-09,15.14,16.1,False,0.0,F,90,False,0.294
2024/25,100326,Tauranga,SunGold,25,2025-06-16,15.76,16.1,False,0.0,F,90,False,0.294
2024/25,100326,Tauranga,SunGold,26,2025-06-23,16.44,16.1,True,0.075,D,90,False,0.294
2024/25,100327,Tauranga,Green,11,2025-03-10,16.36,15.5,True,0.191,D,90,False,0.048
2024/25,100327,Tauranga,Green,12,2025-03-17,16.09,15.5,True,0.131,D,90,False,0.048
2024/25,100327,Tauranga,Green,13,2025-03-24,17.04,15.5,True,0.342,C,90,False,0.048
2024/25,100327,Tauranga,Green,14,2025-03-31,17.42,15.5,True,0.427,B,90,False,0.048
2024/25,100327,Tauranga,Green,15,2025-04-07,16.51,15.5,True,0.224,C,90,False,0.048
2024/25,100327,Tauranga,Green,16,2025-04-14,15.39,15.5,False,0.0,F,90,False,0.048
2024/25,100327,Tauranga,Green,17,2025-04-21,17.49,15.5,True,0.442,B,90,False,0.048
2024/25,100327,Tauranga,Green,18,2025-04-28,15.25,15.5,False,0.0,F,90,False,0.048
2024/25,100327,Tauranga,Green,19,2025-05-05,16.71,15.5,True,0.269,C,90,False,0.048
2024/25,100327,Tauranga,Green,20,2025-05-12,16.32,15.5,True,0.182,D,90,False,0.048
2024/25,100327,Tauranga,Green,21,2025-05-19,16.45,15.5,True,0.211,C,90,False,0.048
2024/25,100327,Tauranga,Green,22,2025-05-26,16.36,15.5,True,0.191,D,90,False,0.048
2024/25,100327,Tauranga,Green,23,2025-06-02,16.52,15.5,True,0.227,C,90,False,0.048
2024/25,100327,Tauranga,Green,24,2025-06-09,15.43,15.5,False,0.0,F,90,False,0.048
2024/25,100327,Tauranga,Green,25,2025-06-16,15.59,15.5,True,0.02,D,90,False,0.048
2024/25,100327,Tauranga,Green,26,2025-06-23,15.6,15.5,True,0.022,D,90,False,0.048
2024/25,100328,Tauranga,SunGold,11,2025-03-10,18.27,16.1,True,0.479,B,90,False,0.283
2024/25,100328,Tauranga,SunGold,12,2025-03-17,17.66,16.1,True,0.344,C,90,False,0.283
2024/25,100328,Tauranga,SunGold,13,2025-03-24,16.59,16.1,True,0.108,D,90,False,0.283
2024/25,100328,Tauranga,SunGold,14,2025-03-31,17.06,16.1,True,0.212,C,90,False,0.283
2024/25,100328,Tauranga,SunGold,15,2025-04-07,16.46,16.1,True,0.079,D,90,False,0.283
2024/25,100328,Tauranga,SunGold,16,2025-04-14,16.38,16.1,True,0.062,D,90,False,0.283
2024/25,100328,Tauranga,SunGold,17,2025-04-21,16.21,16.1,True,0.024,D,90,False,0.283
2024/25,100328,Tauranga,SunGold,18,2025-04-28,17.02,16.1,True,0.203,C,90,False,0.283
2024/25,100328,Tauranga,SunGold,19,2025-05-05,16.66,16.1,True,0.123,D,90,False,0.283
2024/25,100328,Tauranga,SunGold,20,2025-05-12,16.4,16.1,True,0.066,D,90,False,0.283
2024/25,100328,Tauranga,SunGold,21,2025-05-19,17.06,16.1,True,0.212,C,90,False,0.283
2024/25,100328,Tauranga,SunGold,22,2025-05-26,16.28,16.1,True,0.04,D,90,False,0.283
2024/25,100328,Tauranga,SunGold,23,2025-06-02,16.07,16.1,False,0.0,F,90,False,0.283
2024/25,100328,Tauranga,SunGold,24,2025-06-09,16.71,16.1,True,0.135,D,90,False,0.283
2024/25,100328,Tauranga,SunGold,25,2025-06-16,16.55,16.1,True,0.099,D,90,False,0.283
2024/25,100328,Tauranga,SunGold,26,2025-06-23,16.07,16.1,False,0.0,F,90,False,0.283
2024/25,100329,Tauranga,SunGold,11,2025-03-10,15.07,16.1,False,0.0,F,90,False,-0.586
2024/25,100329,Tauranga,SunGold,12,2025-03-17,15.4,16.1,False,0.0,F,90,False,-0.586
2024/25,100329,Tauranga,SunGold,13,2025-03-24,17.45,16.1,True,0.298,C,90,False,-0.586
2024/25,100329,Tauranga,SunGold,14,2025-03-31,15.7,16.1,False,0.0,F,90,False,-0.586
2024/25,100329,Tauranga,SunGold,15,2025-04-07,14.39,16.1,False,0.0,F,90,False,-0.586
2024/25,100329,Tauranga,SunGold,16,2025-04-14,15.02,16.1,False,0.0,F,90,False,-0.586
2024/25,100329,Tauranga,SunGold,17,2025-04-21,15.77,16.1,False,0.0,F,90,False,-0.586
2024/25,100329,Tauranga,SunGold,18,2025-04-28,16.22,16.1,True,0.026,D,90,False,-0.586
2024/25,100329,Tauranga,SunGold,19,2025-05-05,15.47,16.1,False,0.0,F,90,False,-0.586
2024/25,100329,Tauranga,SunGold,20,2025-05-12,15.42,16.1,False,0.0,F,90,False,-0.586
2024/25,100329,Tauranga,SunGold,21,2025-05-19,15.22,16.1,False,0.0,F,90,False,-0.586
2024/25,100329,Tauranga,SunGold,22,2025-05-26,15.2,16.1,False,0.0,F,90,False,-0.586
2024/25,100329,Tauranga,SunGold,23,2025-06-02,15.23,16.1,False,0.0,F,90,False,-0.586
2024/25,100329,Tauranga,SunGold,24,2025-06-09,13.74,16.1,False,0.0,F,90,False,-0.586
2024/25,100329,Tauranga,SunGold,25,2025-06-16,14.72,16.1,False,0.0,F,90,False,-0.586
2024/25,100329,Tauranga,SunGold,26,2025-06-23,16.23,16.1,True,0.029,D,90,False,-0.586
2024/25,100330,Tauranga,Green,11,2025-03-10,16.3,15.5,True,0.178,D,90,False,0.398
2024/25,100330,Tauranga,Green,12,2025-03-17,16.94,15.5,True,0.32,C,90,False,0.398
2024/25,100330,Tauranga,Green,13,2025-03-24,17.02,15.5,True,0.338,C,90,False,0.398
2024/25,100330,Tauranga,Green,14,2025-03-31,17.99,15.5,True,0.553,B,90,False,0.398
2024/25,100330,Tauranga,Green,15,2025-04-07,16.49,15.5,True,0.22,C,90,False,0.398
2024/25,100330,Tauranga,Green,16,2025-04-14,16.07,15.5,True,0.127,D,90,False,0.398
2024/25,100330,Tauranga,Green,17,2025-04-21,17.77,15.5,True,0.504,B,90,False,0.398
2024/25,100330,Tauranga,Green,18,2025-04-28,16.51,15.5,True,0.224,C,90,False,0.398
2024/25,100330,Tauranga,Green,19,2025-05-05,15.69,15.5,True,0.042,D,90,False,0.398
2024/25,100330,Tauranga,Green,20,2025-05-12,15.45,15.5,False,0.0,F,90,False,0.398
2024/25,100330,Tauranga,Green,21,2025-05-19,16.53,15.5,True,0.229,C,90,False,0.398
2024/25,100330,Tauranga,Green,22,2025-05-26,16.68,15.5,True,0.262,C,90,False,0.398
2024/25,100330,Tauranga,Green,23,2025-06-02,16.47,15.5,True,0.216,C,90,False,0.398
2024/25,100330,Tauranga,Green,24,2025-06-09,17.0,15.5,True,0.333,C,90,False,0.398
2024/25,100330,Tauranga,Green,25,2025-06-16,16.06,15.5,True,0.124,D,90,False,0.398
2024/25,100330,Tauranga,Green,26,2025-06-23,15.8,15.5,True,0.067,D,90,False,0.398
2024/25,100331,Tauranga,SunGold,11,2025-03-10,16.83,16.1,True,0.161,D,90,False,0.094
2024/25,100331,Tauranga,SunGold,12,2025-03-17,16.59,16.1,True,0.108,D,90,False,0.094
2024/25,100331,Tauranga,SunGold,13,2025-03-24,15.48,16.1,False,0.0,F,90,False,0.094
2024/25,100331,Tauranga,SunGold,14,2025-03-31,16.97,16.1,True,0.192,D,90,False,0.094
2024/25,100331,Tauranga,SunGold,15,2025-04-07,16.25,16.1,True,0.033,D,90,False,0.094
2024/25,100331,Tauranga,SunGold,16,2025-04-14,15.7,16.1,False,0.0,F,90,False,0.094
2024/25,100331,Tauranga,SunGold,17,2025-04-21,15.58,16.1,False,0.0,F,90,False,0.094
2024/25,100331,Tauranga,SunGold,18,2025-04-28,16.15,16.1,True,0.011,D,90,False,0.094
2024/25,100331,Tauranga,SunGold,19,2025-05-05,16.8,16.1,True,0.154,D,90,False,0.094
2024/25,100331,Tauranga,SunGold,20,2025-05-12,15.52,16.1,False,0.0,F,90,False,0.094
2024/25,100331,Tauranga,SunGold,21,2025-05-19,16.39,16.1,True,0.064,D,90,False,0.094
2024/25,100331,Tauranga,SunGold,22,2025-05-26,16.45,16.1,True,0.077,D,90,False,0.094
2024/25,100331,Tauranga,SunGold,23,2025-06-02,15.9,16.1,False,0.0,F,90,False,0.094
2024/25,100331,Tauranga,SunGold,24,2025-06-09,17.4,16.1,True,0.287,C,90,False,0.094
2024/25,100331,Tauranga,SunGold,25,2025-06-16,16.87,16.1,True,0.17,D,90,False,0.094
2024/25,100331,Tauranga,SunGold,26,2025-06-23,15.81,16.1,False,0.0,F,90,False,0.094
2024/25,100332,Tauranga,Green,11,2025-03-10,16.18,15.5,True,0.151,D,90,False,0.269
2024/25,100332,Tauranga,Green,12,2025-03-17,16.23,15.5,True,0.162,D,90,False,0.269
2024/25,100332,Tauranga,Green,13,2025-03-24,16.91,15.5,True,0.313,C,90,False,0.269
2024/25,100332,Tauranga,Green,14,2025-03-31,17.15,15.5,True,0.367,C,90,False,0.269
2024/25,100332,Tauranga,Green,15,2025-04-07,17.34,15.5,True,0.409,B,90,False,0.269
2024/25,100332,Tauranga,Green,16,2025-04-14,16.45,15.5,True,0.211,C,90,False,0.269
2024/25,100332,Tauranga,Green,17,2025-04-21,16.19,15.5,True,0.153,D,90,False,0.269
2024/25,100332,Tauranga,Green,18,2025-04-28,18.12,15.5,True,0.582,B,90,False,0.269
2024/25,100332,Tauranga,Green,19,2025-05-05,16.07,15.5,True,0.127,D,90,False,0.269
2024/25,100332,Tauranga,Green,20,2025-05-12,15.51,15.5,True,0.002,D,90,False,0.269
